hmis_record_id,person_id,hmis_client_unique_id,first_name,last_name,date_of_birth,ssn_last4,name_data_quality,dob_data_quality,ssn_data_quality,gender_hmis,race_ethnicity_all,veteran_status,disabling_condition,prior_living_situation_code,prior_living_situation_desc,enrollment_id,program_type,coc_region,program_start_date,program_exit_date,exit_reason_code,exit_reason_desc,housing_status_at_exit,destination_at_exit,ce_event_type,ce_event_date,vi_spdat_score,vi_spdat_score_date,chronic_homeless_status,referral_id,referral_status_code,referral_status_desc,referral_agency,referral_date,active_roi,revoked_consent,last_activity_date,last_activity_agency,data_source,hmis_platform
d9d2fefa-6037-490f-87d0-28500c76bd23,eab33b09-acf6-4a8d-88a5-f4406508f75e,e14004bf-17a7-45af-989e-459bb997076a,Liam,Taylor,2006-07-09,4524,Full name reported,Client doesn't know,Client doesn't know,male,Asian; Not Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,d06b34a5-08f9-4ec3-9c61-d7b16b9660a9,Street Outreach,Portland/Multnomah County CoC,20240716,,,,,,VI-SPDAT Assessment,20250526,8,20251114,Yes,548234db-ffeb-4a2c-9b96-a1e1a9ab6a5b,no_show,No Show,OHSU Hospital,20251007,Yes,No,20251104,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
ad1100c7-1c75-4772-8a09-d569412db139,82f39662-3325-491b-ac06-0d6131bf181e,2d7c3535-2c85-4f2f-9cb8-5a9c34054f07,David,Smith,1964-12-06,5499,Partial name reported,Full DOB reported,Full SSN reported,male,American Indian or Alaska Native; Not Hispanic or Latino,No,No,OT,Other,c043f45c-20c6-4354-b6a9-e1d22f70425e,Rapid Re-Housing,Eugene/Springfield CoC,20251208,20260510,03,Non-compliance with program rules,Not Housed,Permanent housing,Referral to PSH,20250919,14,20260222,No,4321e106-7c9b-449a-b671-201d2dc8a048,declined,Declined,Providence Portland Medical Center,20250624,Yes,No,20250902,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
58a18579-5cb3-4f22-ab0f-aa74a8bff271,2ad80b4f-10e5-4e4b-a88b-2d2cc8627886,34ed7651-23b4-4beb-83fc-001992762076,Nadia,Taylor,1960-07-19,3446,Full name reported,Full DOB reported,Partial SSN,male,American Indian or Alaska Native|Black or African American; Hispanic or Latino,No,No,HH,Place not meant for human habitation,312ea80a-2e0c-48b0-a5d9-c1350fa4e307,Permanent Supportive Housing,Oregon Balance of State CoC,20250722,20250820,05,Reached maximum time allowed,Housed,Permanent housing,Emergency Shelter Placement,20250928,4,20250421,No,df0ec5c9-f558-469d-a0c2-046e4b543025,declined,Declined,Providence Portland Medical Center,20250416,Yes,No,20251203,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
41b3781a-fafc-4eea-8d4b-ca23382cbe68,0032155d-42ab-49f5-909a-9ba346eda9ba,dcb63e0d-8f64-4a15-8781-0c3881b29512,Fatima,Garcia,1971-07-30,9231,Full name reported,Full DOB reported,Client doesn't know,male,White|American Indian or Alaska Native; Hispanic or Latino,No,Yes,ES,Emergency Shelter,1071bb5f-40b3-4319-a7a1-503428ccfef9,Other,Oregon Balance of State CoC,20240410,,,,,,VI-SPDAT Assessment,20260103,6,20251206,Unknown,478cdd90-da0b-4d05-b59a-5f43e53cf90c,pending,Pending,OHSU Hospital,20250715,Yes,No,20251018,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
c070716f-e5bc-4e1d-8520-2011cc2469a9,0d1c4c16-8ada-44fa-a405-1b769d73e7f2,60b4127c-6ffa-4c12-a03a-da6faabd82a9,Priya,Anderson,1952-06-12,2087,Full name reported,Full DOB reported,Full SSN reported,male,White|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,TH,Transitional Housing,93f3f31e-eca0-4457-a7da-91dec0df942c,Transitional Housing,Portland/Multnomah County CoC,20241025,,,,,,VI-SPDAT Assessment,20250417,3,20251202,No,ec637b2a-de0d-44c7-b76d-759166276dcf,pending,Pending,Legacy Emanuel Medical Center,20250530,Yes,No,20251228,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
b5eda26b-a886-49d5-98f7-f42c4629d065,bae1a2e4-59f7-4c80-b71b-5411f6e6ec66,ed954da8-3063-4800-b7b2-dc158514aa20,James,Davis,2014-08-04,3622,Full name reported,Full DOB reported,Full SSN reported,male,Black or African American; Hispanic or Latino,No,Yes,TH,Transitional Housing,1400c111-a744-4776-872d-ffda4ab1af06,Other,Eugene/Springfield CoC,20240504,20240518,03,Non-compliance with program rules,Housed,Permanent housing,Phone Intake,20250430,8,20250323,No,07d321f7-caa9-47d3-a66a-b9dc2a7b7f73,pending,Pending,Salem Health,20250619,Yes,No,20251002,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
d2aea95b-088b-47c7-b446-e69fa5dd861b,f79aba3e-03c7-4000-a74d-83a335037fa6,1027a21d-b8fa-4c89-892f-eef7c43cadbb,Rosa,Davis,2019-10-27,9276,Full name reported,Full DOB reported,Full SSN reported,female,Native Hawaiian or Other Pacific Islander|White; Not Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,8d6db46d-7613-4cb4-abae-60f6ad8d7a05,Transitional Housing,Portland/Multnomah County CoC,20250929,20260618,05,Reached maximum time allowed,Housed,Temporary housing,Referral to RRH,20260208,5,20250418,No,156a84fa-11f3-4682-9106-23eb1f314f18,declined,Declined,Salem Health,20250403,Yes,No,20260125,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
814b3dd6-2cab-4706-bdab-f30fc6080f5e,b0d66a7e-fa2b-403a-90f8-7f65da88b57c,c16ace71-70e8-4216-9085-32dbf2795076,Nadia,Lee,1981-07-10,4714,Full name reported,Full DOB reported,Full SSN reported,male,Native Hawaiian or Other Pacific Islander|White; Not Hispanic or Latino,No,Yes,TH,Transitional Housing,75080991-6270-45a0-8e2a-1f283ca0751d,Permanent Supportive Housing,Oregon Balance of State CoC,20250111,20250630,06,Needs could not be met by program,Not Housed,Temporary housing,Problem Solving,20251013,4,20250512,No,451cbd4b-5649-4910-8ef4-691bcac7e725,declined,Declined,PeaceHealth Sacred Heart,20260103,Yes,No,20251119,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
475c68ff-4543-4d09-abba-6638dc03d60e,e4495acd-0b11-4760-8525-d12c4039ecc4,3301a9af-aa49-45fe-ab16-e7d12efd6bed,James,Martinez,1966-08-20,2084,Full name reported,Client doesn't know,Client doesn't know,female,Asian|Black or African American; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,89c00ba0-7b00-4361-9603-39a7696cb1b8,Emergency Shelter,Eugene/Springfield CoC,20240228,20240916,03,Non-compliance with program rules,Not Housed,Temporary housing,Referral,20251221,4,20251010,No,5d88e00a-63e0-4504-9c52-5d54a08a7a96,pending,Pending,Providence Portland Medical Center,20250723,Yes,No,20251007,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
0cd68274-e942-4d74-b2bc-5fedf059f2b8,1bd1e594-b6f0-4216-8b2c-e75f23ea6556,d1190a8f-7eb1-46e6-9e1f-1442401fb5fd,Nadia,Thomas,1973-12-13,5556,Full name reported,Full DOB reported,Partial SSN,female,Black or African American|Asian; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,34c38d75-a933-403e-8499-76661eba70e4,Emergency Shelter,Eugene/Springfield CoC,20240718,20241121,04,Non-payment of rent or occupancy charge,Unknown,Other,Referral,20250811,0,20251014,Yes,132eef7b-9bd8-4234-98f5-c61473ef478c,pending,Pending,OHSU Hospital,20250505,Yes,No,20260103,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
8229ad3a-ff2d-4871-9aa4-0a04999139eb,b10edefe-5f79-45bc-819e-c111b6075f67,b6387a53-3120-4dca-927f-1bd2c5b2f70a,Nadia,Anderson,2020-10-26,4695,Full name reported,Full DOB reported,Full SSN reported,female,White; Not Hispanic or Latino,No,Yes,SH,Safe Haven,e49d52e5-dffa-404e-9fb6-2ccedcf967bf,Homelessness Prevention,Portland/Multnomah County CoC,20240618,,,,,,Referral to RRH,20250328,10,20251201,No,c522c213-fec3-4405-99a2-00c6217a5ec1,declined,Declined,Providence Portland Medical Center,20260222,Yes,No,20250908,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
14904e0c-0338-444e-89ab-d1115536898f,970d2990-6517-4808-998b-fda7ac29d98d,ebc867f2-4998-4521-99ea-066aa6ecc9fd,Destiny,Thomas,2013-09-03,2338,Full name reported,Full DOB reported,Client refused,female,White; Not Hispanic or Latino,No,No,TH,Transitional Housing,bdd5562e-67ea-4bad-bb43-9bf40da06869,Permanent Supportive Housing,Oregon Balance of State CoC,20260214,20260906,06,Needs could not be met by program,Not Housed,Temporary housing,VI-SPDAT Assessment,20251221,8,20250625,Yes,911c7b1c-89e9-45b7-ae86-dd2c40c792e5,accepted,Accepted,Providence Portland Medical Center,20250711,Yes,No,20251117,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
499de199-0f43-4b15-bda1-a39595c7f28d,cad56915-ccc3-4d81-bae8-251b9388f686,7082c50e-7749-4715-8d56-4a24c7ad5e6d,Ethan,Martinez,2019-02-22,4027,Full name reported,Full DOB reported,Full SSN reported,male,Black or African American; Not Hispanic or Latino,No,Yes,OT,Other,2fa4de2e-f2e2-45d7-8fa1-885e20af6e2e,Emergency Shelter,Portland/Multnomah County CoC,20240407,,,,,,Emergency Shelter Placement,20250412,12,20251020,Yes,33f82421-7154-4b1e-93a1-6ce27ba07ab5,declined,Declined,Providence Portland Medical Center,20250923,Yes,No,20251203,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d6b938b7-b3bb-4c0c-af52-d70439309b68,af3b4d60-d20d-4c5d-be0f-2f78e216e99e,d66d05e6-aafa-4999-b5ba-259e3e19998d,John,Khan,2012-01-19,8166,Client refused,Full DOB reported,Full SSN reported,female,Native Hawaiian or Other Pacific Islander|Asian; Hispanic or Latino,No,Yes,SH,Safe Haven,f7577de1-1d68-4410-b971-d2ef3d55bfaf,Permanent Supportive Housing,Oregon Balance of State CoC,20251113,20260101,02,Completed program,Not Housed,Temporary housing,Housing Identified,20250517,17,20250404,No,c86f4a7d-ef93-455c-8229-4596811d067e,accepted,Accepted,OHSU Hospital,20251220,Yes,Yes,20250929,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
91721c47-1e3b-4cf8-8037-eb0a1d47e811,f497302b-984e-44da-b1eb-73d24efafd87,b5bf7668-e6c4-4a63-acc3-889c511a20b5,Yuki,Brown,1951-06-16,9010,Full name reported,Full DOB reported,Partial SSN,female,American Indian or Alaska Native|Asian; Not Hispanic or Latino,No,No,TH,Transitional Housing,f44ed69c-3e05-4840-9a88-63c343324922,Transitional Housing,Oregon Balance of State CoC,20251216,,,,,,Referral to PSH,20250825,11,20251106,Yes,d60ba4a6-2d10-4e12-a875-a21d089ce9a2,accepted,Accepted,Providence Portland Medical Center,20250703,Yes,No,20251223,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
1179f72a-b482-4c92-b853-9df4c48ce93c,9401ca3a-661f-46d4-8f4e-7f9138b3f3e4,9b127a30-52fe-4463-a462-11515833e25a,Omar,Anderson,2009-08-08,5337,Partial name reported,Full DOB reported,Partial SSN,male,Asian; Not Hispanic or Latino,No,Yes,PH,Permanent Housing,b9bdd452-034f-4ffd-8568-57a59fd58630,Street Outreach,Eugene/Springfield CoC,20250224,,,,,,VI-SPDAT Assessment,20251116,7,20251004,No,b273a673-3244-4c7f-85fe-de0ae602a96e,declined,Declined,PeaceHealth Sacred Heart,20260216,Yes,No,20251209,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
c6d64025-64a6-4ca3-be2c-8c81b3b43d40,ea133188-8759-4f30-bab7-b40ad641e133,f62a67f4-b459-457f-a096-2116813ac088,Linda,Thomas,1959-03-16,8233,Full name reported,Full DOB reported,Partial SSN,female,Black or African American|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,PH,Permanent Housing,b9b463d1-7c36-4e16-98d8-3a3579fb51b6,Other,Portland/Multnomah County CoC,20251015,20260707,01,Left for a housing opportunity before completing program,Housed,Institutional,Referral to RRH,20250327,8,20250805,Unknown,43194d28-a387-4ecb-af29-944e7ff445cb,declined,Declined,PeaceHealth Sacred Heart,20250423,Yes,No,20260218,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
26871b70-a46c-485e-adad-f14a67c7639a,e40ca455-3a11-4e2d-ac6e-071530557a2d,20fd37b2-651a-4bf7-8a69-b9062081644e,Yuki,Lee,1990-08-16,1048,Full name reported,Full DOB reported,Full SSN reported,female,White; Not Hispanic or Latino,No,Yes,TH,Transitional Housing,f226af28-95c4-4339-a373-b34374109a02,Homelessness Prevention,Eugene/Springfield CoC,20241128,20251014,06,Needs could not be met by program,Not Housed,Temporary housing,Problem Solving,20250330,16,20250922,Yes,e3c05ca9-86d3-4d0d-a48e-1158e774b4ba,accepted,Accepted,Providence Portland Medical Center,20251121,Yes,No,20251028,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
ede5627e-8388-413c-ab82-03f57437ae94,56c621fd-0c13-4cc1-90d6-4211580a21ab,2bc3d224-bad3-4e5b-be54-19b5fe2e6d98,Sarah,Taylor,1999-06-16,4803,Partial name reported,Approx/partial DOB,Partial SSN,female,Native Hawaiian or Other Pacific Islander|Black or African American; Not Hispanic or Latino,No,Yes,SH,Safe Haven,b6126bdd-f0e0-444f-8e1c-91186fef562a,Transitional Housing,Portland/Multnomah County CoC,20241028,20250127,02,Completed program,Unknown,Temporary housing,Problem Solving,20251028,10,20250613,Yes,bdfe7d0b-84e0-4521-91dc-fca749d777ea,accepted,Accepted,Providence Portland Medical Center,20250918,Yes,No,20250922,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
4adfa737-941d-4e4a-9eb1-b14831fb1f4d,75c0b8cc-8d0a-4cf1-bcae-8e8a7a672dff,aade6d7c-a701-4dd3-8785-701038cb3ce1,Omar,Smith,1946-10-15,6427,Full name reported,Full DOB reported,Client doesn't know,female,White; Not Hispanic or Latino,Yes,No,PH,Permanent Housing,cd4c72ce-e607-4cc7-be2e-3e26d1a5c636,Emergency Shelter,Eugene/Springfield CoC,20240913,20250219,03,Non-compliance with program rules,Housed,Institutional,Referral,20250829,17,20251014,Yes,6db84ccc-7ff6-45b3-92a9-b5e5dd7a0664,accepted,Accepted,OHSU Hospital,20250911,Yes,Yes,20251115,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
5af43662-3058-48f2-a52b-b70538c0d7b1,571968bf-97e6-4aa1-94b0-fd2821e32d18,3693bb76-aa95-43a3-9b3e-7ccca984aac6,John,Johnson,1994-09-29,4684,Full name reported,Full DOB reported,Full SSN reported,male,White|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Client refused,OT,Other,59413824-31e1-400a-b183-ec2391b9e9b1,Rapid Re-Housing,Oregon Balance of State CoC,20240327,20240821,04,Non-payment of rent or occupancy charge,Not Housed,Permanent housing,Problem Solving,20260210,4,20250615,No,9ce9e508-df69-444c-9879-5c1680da5987,declined,Declined,Salem Health,20250622,Yes,No,20260212,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
649e2ff1-ea54-4459-ad70-1f46d8f0919c,5ad84ef7-6933-434b-ac9d-25e6d8b23625,1453141c-b56f-468e-aa3a-4fad7342bd60,Rosa,White,1985-07-15,4282,Full name reported,Full DOB reported,Client refused,transgender-male,Black or African American|Asian; Not Hispanic or Latino,No,No,SH,Safe Haven,5a6c763b-a34d-4805-ab90-0c467b8d6566,Transitional Housing,Oregon Balance of State CoC,20250413,20250803,01,Left for a housing opportunity before completing program,Housed,Other,Referral to PSH,20251015,5,20250319,No,2bd36b5f-5546-445e-bf19-19af7bfdc852,accepted,Accepted,PeaceHealth Sacred Heart,20260217,Yes,No,20251219,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
fc5d3825-cd83-4992-8e4a-a52b081fc018,111754a3-765d-4378-b6cd-d2853dbdb802,3a185144-c475-40ee-a551-808eddf94e15,Wei,Anderson,1950-01-11,9886,Client doesn't know,Full DOB reported,Partial SSN,female,White|Asian; Unknown,No,Yes,HH,Place not meant for human habitation,c9cbafff-16f5-4ab0-9fb5-3a0a4eee8056,Homelessness Prevention,Eugene/Springfield CoC,20240312,,,,,,Phone Intake,20260216,15,20250924,Yes,00000422-5fed-4d87-855a-6c2a0d2e279b,accepted,Accepted,Salem Health,20250510,Yes,No,20251020,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
64100b66-4ea3-4cfe-9275-70052ea157a5,2973bef7-daa8-4216-be0d-63e5fd12f45d,ce0dfa40-dc66-4045-a7a3-cded660379c4,Ana,Davis,2011-09-04,9648,Full name reported,Full DOB reported,Partial SSN,female,American Indian or Alaska Native|Asian; Not Hispanic or Latino,No,No,SH,Safe Haven,e7b25448-dad7-4e5a-9e9b-5e2713f7127a,Rapid Re-Housing,Oregon Balance of State CoC,20250612,,,,,,Housing Identified,20260207,17,20250610,No,f9820f55-e3f9-41fc-b07e-f351b3aba22c,pending,Pending,Salem Health,20250710,Yes,No,20251023,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
